[2025-08-09 08:40:16.780] 2025 Aug  6 08:12:02 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:40:16.780] 2025 Aug  6 08:12:02 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:40:47.782] 2025 Aug  6 08:12:33 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:41:13.786] 2025 Aug  6 08:12:59 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:41:13.787] 2025 Aug  6 08:12:59 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:41:13.788] 2025 Aug  6 08:12:59 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:41:43.788] 2025 Aug  6 08:13:29 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:41:43.789] 2025 Aug  6 08:13:29 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:41:43.791] 2025 Aug  6 08:13:29 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:41:50.790] 2025 Aug  6 08:13:36 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:42:20.794] 2025 Aug  6 08:14:06 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:42:20.795] 2025 Aug  6 08:14:06 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:42:20.818] 2025 Aug  6 08:14:06 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:42:53.799] 2025 Aug  6 08:14:39 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:43:16.802] 2025 Aug  6 08:15:02 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:43:16.804] 2025 Aug  6 08:15:02 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:43:16.805] 2025 Aug  6 08:15:02 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:43:56.807] 2025 Aug  6 08:15:42 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:44:12.809] 2025 Aug  6 08:15:58 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:44:12.811] 2025 Aug  6 08:15:58 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:44:12.812] 2025 Aug  6 08:15:58 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:44:57.815] 2025 Aug  6 08:16:43 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:44:57.816] 2025 Aug  6 08:16:43 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:44:57.817] 2025 Aug  6 08:16:43 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:44:59.815] 2025 Aug  6 08:16:45 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:45:01.815] 2025 Aug  6 08:16:47 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:45:01.817] 2025 Aug  6 08:16:47 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:45:01.818] 2025 Aug  6 08:16:47 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:45:47.821] 2025 Aug  6 08:17:33 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:45:47.822] 2025 Aug  6 08:17:33 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:45:47.823] 2025 Aug  6 08:17:33 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:46:02.822] 2025 Aug  6 08:17:48 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:46:12.824] 2025 Aug  6 08:17:58 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:46:12.825] 2025 Aug  6 08:17:58 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:46:12.826] 2025 Aug  6 08:17:58 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:46:15.824] 2025 Aug  6 08:18:01 prplOS netmodel-clients: netdev_ - [x]Instance NetDev.Link.[Name == 'eth2']. not found - (find_instance_of_netdev@mib_netdev.c:213)
[2025-08-09 08:46:15.826] 2025 Aug  6 08:18:01 prplOS netmodel-clients: mib     - [!]Mib[netdev_mib] NetModel.Intf.5. Sync object A not found, waiting... - (start_sync@mib.c:620)
[2025-08-09 08:46:15.827] 2025 Aug  6 08:18:01 prplOS netmodel-clients: netdev_ - [x]Instance NetDev.Link.[Name == 'eth3']. not found - (find_instance_of_netdev@mib_netdev.c:213)
[2025-08-09 08:46:15.828] 2025 Aug  6 08:18:01 prplOS netmodel-clients: mib     - [!]Mib[netdev_mib] NetModel.Intf.6. Sync object A not found, waiting... - (start_sync@mib.c:620)
[2025-08-09 08:46:15.829] 2025 Aug  6 08:18:02 prplOS netmodel-clients: netdev_ - [x]Instance NetDev.Link.[Name == 'eth4']. not found - (find_instance_of_netdev@mib_netdev.c:213)
[2025-08-09 08:46:15.830] 2025 Aug  6 08:18:02 prplOS netmodel-clients: mib     - [!]Mib[netdev_mib] NetModel.Intf.7. Sync object A not found, waiting... - (start_sync@mib.c:620)
[2025-08-09 08:46:22.825] 2025 Aug  6 08:18:08 prplOS netmodel-clients: netdev_ - [x]Instance NetDev.Link.[Name == 'pppoe-wan']. not found - (find_instance_of_netdev@mib_netdev.c:213)
[2025-08-09 08:46:22.827] 2025 Aug  6 08:18:08 prplOS netmodel-clients: mib     - [!]Mib[netdev_mib] NetModel.Intf.46. Sync object A not found, waiting... - (start_sync@mib.c:620)
[2025-08-09 08:46:24.825] 2025 Aug  6 08:18:10 prplOS netmodel-clients: netdev_ - [x]Instance NetDev.Link.[Name == 'dslite0']. not found - (find_instance_of_netdev@mib_netdev.c:213)
[2025-08-09 08:46:24.827] 2025 Aug  6 08:18:10 prplOS netmodel-clients: mib     - [!]Mib[netdev_mib] NetModel.Intf.47. Sync object A not found, waiting... - (start_sync@mib.c:620)
[2025-08-09 08:46:30.826] 2025 Aug  6 08:18:17 prplOS netmodel-clients: netdev_ - [!]Won't be able to change sync object_a[Device.WiFi.SSID.3.] - (create_netdev_subscription@mib_netdev.c:237)
[2025-08-09 08:46:30.828] 2025 Aug  6 08:18:17 prplOS netmodel-clients: mib     - [!]Mib[netdev_mib] failed subscr: O[] E[notification in ['dm:instance-added','dm:instance-removed']] - (start_sync@mib.c:603)
[2025-08-09 08:46:30.829] 2025 Aug  6 08:18:17 prplOS netmodel-clients: mib     - [!]Mib[netdev_mib] NetModel.Intf.51. Sync object A not found, waiting... - (start_sync@mib.c:620)
[2025-08-09 08:46:32.826] 2025 Aug  6 08:18:18 prplOS netmodel-clients: netdev_ - [!]Won't be able to change sync object_a[Device.WiFi.SSID.1.] - (create_netdev_subscription@mib_netdev.c:237)
[2025-08-09 08:46:32.828] 2025 Aug  6 08:18:18 prplOS netmodel-clients: mib     - [!]Mib[netdev_mib] failed subscr: O[] E[notification in ['dm:instance-added','dm:instance-removed']] - (start_sync@mib.c:603)
[2025-08-09 08:46:32.829] 2025 Aug  6 08:18:18 prplOS netmodel-clients: mib     - [!]Mib[netdev_mib] NetModel.Intf.60. Sync object A not found, waiting... - (start_sync@mib.c:620)
[2025-08-09 08:46:32.830] 2025 Aug  6 08:18:19 prplOS netmodel-clients: netdev_ - [!]Won't be able to change sync object_a[Device.WiFi.SSID.5.] - (create_netdev_subscription@mib_netdev.c:237)
[2025-08-09 08:46:32.831] 2025 Aug  6 08:18:19 prplOS netmodel-clients: mib     - [!]Mib[netdev_mib] failed subscr: O[] E[notification in ['dm:instance-added','dm:instance-removed']] - (start_sync@mib.c:603)
[2025-08-09 08:46:32.832] 2025 Aug  6 08:18:19 prplOS netmodel-clients: mib     - [!]Mib[netdev_mib] NetModel.Intf.62. Sync object A not found, waiting... - (start_sync@mib.c:620)
[2025-08-09 08:47:05.831] 2025 Aug  6 08:18:51 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:47:06.830] 2025 Aug  6 08:18:52 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:47:06.832] 2025 Aug  6 08:18:52 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:47:06.832] 2025 Aug  6 08:18:52 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:48:04.837] 2025 Aug  6 08:19:51 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:48:04.839] 2025 Aug  6 08:19:51 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:48:04.840] 2025 Aug  6 08:19:51 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:48:08.838] 2025 Aug  6 08:19:54 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:48:13.839] 2025 Aug  6 08:20:00 prplOS crond[5987]: USER root pid 11160 cmd /usr/sbin/logrotate /etc/logrotate.conf
[2025-08-09 08:48:38.842] 2025 Aug  6 08:20:25 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:48:38.844] 2025 Aug  6 08:20:25 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:48:38.845] 2025 Aug  6 08:20:25 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:48:49.843] 2025 Aug  6 08:20:36 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:48:49.845] 2025 Aug  6 08:20:36 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:48:49.846] 2025 Aug  6 08:20:36 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:49:11.846] 2025 Aug  6 08:20:57 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:49:30.847] 2025 Aug  6 08:21:17 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:49:30.848] 2025 Aug  6 08:21:17 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:49:30.849] 2025 Aug  6 08:21:17 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:50:15.032] 2025 Aug  6 08:22:00 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:50:15.034] 2025 Aug  6 08:22:01 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:50:15.034] 2025 Aug  6 08:22:01 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:50:15.035] 2025 Aug  6 08:22:01 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:50:17.049] 2025 Aug  6 08:22:03 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:50:17.050] 2025 Aug  6 08:22:03 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:50:17.051] 2025 Aug  6 08:22:03 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:50:23.075] 2025 Aug  6 08:22:09 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:50:23.077] 2025 Aug  6 08:22:09 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:50:23.078] 2025 Aug  6 08:22:09 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:50:52.105] 2025 Aug  6 08:22:38 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:50:52.105] 2025 Aug  6 08:22:38 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:50:52.107] 2025 Aug  6 08:22:38 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:51:08.110] 2025 Aug  6 08:22:54 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:51:08.111] 2025 Aug  6 08:22:54 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:51:08.112] 2025 Aug  6 08:22:54 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:51:18.112] 2025 Aug  6 08:23:03 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:51:49.117] 2025 Aug  6 08:23:35 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:51:49.118] 2025 Aug  6 08:23:35 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:51:49.119] 2025 Aug  6 08:23:35 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:52:21.119] 2025 Aug  6 08:24:06 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:52:42.122] 2025 Aug  6 08:24:28 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:52:42.124] 2025 Aug  6 08:24:28 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:52:42.125] 2025 Aug  6 08:24:28 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:53:07.126] 2025 Aug  6 08:24:53 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:53:07.128] 2025 Aug  6 08:24:53 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:53:07.129] 2025 Aug  6 08:24:53 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:53:24.129] 2025 Aug  6 08:25:09 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:53:28.129] 2025 Aug  6 08:25:14 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:53:28.130] 2025 Aug  6 08:25:14 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:53:28.131] 2025 Aug  6 08:25:14 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:53:34.130] 2025 Aug  6 08:25:20 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:53:34.131] 2025 Aug  6 08:25:20 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:53:34.132] 2025 Aug  6 08:25:20 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:53:53.134] 2025 Aug  6 08:25:39 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:53:53.135] 2025 Aug  6 08:25:39 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:53:53.137] 2025 Aug  6 08:25:39 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:54:27.137] 2025 Aug  6 08:26:12 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:54:38.139] 2025 Aug  6 08:26:23 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:54:38.141] 2025 Aug  6 08:26:23 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:54:38.142] 2025 Aug  6 08:26:23 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:55:30.147] 2025 Aug  6 08:27:15 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:55:34.147] 2025 Aug  6 08:27:19 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:55:34.148] 2025 Aug  6 08:27:19 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:55:34.149] 2025 Aug  6 08:27:19 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:56:07.153] 2025 Aug  6 08:27:52 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:56:07.154] 2025 Aug  6 08:27:52 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:56:07.155] 2025 Aug  6 08:27:52 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:56:32.157] 2025 Aug  6 08:28:17 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:56:32.159] 2025 Aug  6 08:28:17 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:56:32.159] 2025 Aug  6 08:28:17 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:56:33.158] 2025 Aug  6 08:28:18 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:57:10.163] 2025 Aug  6 08:28:55 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:57:10.164] 2025 Aug  6 08:28:55 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:57:10.166] 2025 Aug  6 08:28:55 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:57:34.167] 2025 Aug  6 08:29:19 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:57:34.169] 2025 Aug  6 08:29:19 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:57:34.170] 2025 Aug  6 08:29:19 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:57:36.168] 2025 Aug  6 08:29:21 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:58:01.171] 2025 Aug  6 08:29:46 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:58:01.172] 2025 Aug  6 08:29:46 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:58:01.173] 2025 Aug  6 08:29:46 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:58:14.174] 2025 Aug  6 08:30:00 prplOS crond[5987]: USER root pid 11288 cmd /usr/sbin/logrotate /etc/logrotate.conf
[2025-08-09 08:58:28.174] 2025 Aug  6 08:30:13 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:58:28.175] 2025 Aug  6 08:30:13 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:58:28.176] 2025 Aug  6 08:30:13 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:58:39.174] 2025 Aug  6 08:30:24 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 08:59:14.178] 2025 Aug  6 08:31:00 prplOS crond[5987]: ignoring file 'logrotate' (no such user)
[2025-08-09 08:59:21.178] 2025 Aug  6 08:31:06 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 08:59:21.180] 2025 Aug  6 08:31:06 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 08:59:21.181] 2025 Aug  6 08:31:06 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
[2025-08-09 08:59:42.179] 2025 Aug  6 08:31:27 prplOS tr181-dhcpv4client: mod-dhc - [!][eth0] Broadcast DISCOVER. - (dhcp_packet_send@dhcp_packet.c:641)
[2025-08-09 09:00:03.182] 2025 Aug  6 08:31:48 prplOS obuspa[5897]: tw_ulib_diags_lookup_host(host=controller.cdroutertest.com, acs_family_pref=Any): getaddrinfo() failed: Temporary failure in name resolution
[2025-08-09 09:00:03.183] 2025 Aug  6 08:31:48 prplOS obuspa[5897]: ERROR: STOMP failed whilst attempting to connect to (host=controller.cdroutertest.com, port=61613)
[2025-08-09 09:00:03.184] 2025 Aug  6 08:31:48 prplOS obuspa[5897]: Error on STOMP connection to (host controller.cdroutertest.com, port 61613). Closing connection.
